BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;HAVO;;;Economie en Maatschappij;38;34;4;6,4;6,3;6,4
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;12;11;1;6,5;6,2;6,4
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;HAVO;;;Natuur en Gezondheid;18;18;0;6,7;6,4;6,6
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;HAVO;;;Natuur en Techniek;16;16;0;6,5;6,5;6,5
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;6;6;0;6,4;5,6;6,1
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VMBO;TL;;;85;71;14;6,2;6,1;6,2
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VWO;;;Cultuur en Maatschappij;4;4;0;6,8;6,3;6,7
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VWO;;;Economie en Maatschappij;21;19;2;6,5;5,9;6,4
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;11;10;1;6,8;6,3;6,7
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VWO;;;Natuur en Gezondheid;14;11;3;6,5;5,9;6,4
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VWO;;;Natuur en Techniek;8;8;0;6,7;6,2;6,7
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;13;11;2;7;6,6;6,9
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;BL;Economie;Administratie;6;6;0;7;6,9;7
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;BL;Techniek;Bouwtechniek;11;11;0;6,6;6,5;6,5
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;BL;Techniek;Elektrotechniek;5;5;0;6,9;6,4;6,8
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;BL;Techniek;Metaaltechniek;4;4;0;6,6;6,4;6,5
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;BL;Zorg & Welzijn;Verzorging;15;13;2;6,5;6,1;6,4
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;KL;Economie;Administratie;9;8;1;6,1;6,2;6,3
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;KL;Techniek;Bouwtechniek;7;5;2;6;6;6,2
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;KL;Techniek;Elektrotechniek;9;9;0;6,6;6,5;6,6
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;KL;Techniek;Metaaltechniek;6;6;0;6,2;6;6,2
17AY;4;Scholengroep Cambium;ZALTBOMMEL;Gelderland;VMBO;KL;Zorg & Welzijn;Verzorging;29;27;2;6,6;6,3;6,6
17BI;0;OSG Schoonoord;ZEIST;Utrecht;HAVO;;;Cultuur en Maatschappij;10;9;1;6,5;6,3;6,5
17BI;0;OSG Schoonoord;ZEIST;Utrecht;HAVO;;;Economie en Maatschappij;33;30;3;6,3;6,2;6,4
17BI;0;OSG Schoonoord;ZEIST;Utrecht;HAVO;;;Natuur en Gezondheid;8;8;0;6,5;6,5;6,6
17BI;0;OSG Schoonoord;ZEIST;Utrecht;HAVO;;;Natuur en Techniek;5;4;1;6,5;5,9;6,3
17BI;0;OSG Schoonoord;ZEIST;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;7;7;0;6,4;6,5;6,5
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;23;22;1;6,8;6,6;6,9
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;8;7;1;6,2;6,5;6,4
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;BL;Techniek;Elektrotechniek;6;6;0;6,6;6,8;6,8
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;BL;Techniek;Metaaltechniek;7;7;0;6,6;6,7;6,6
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;BL;Zorg & Welzijn;Verzorging;19;18;1;6,3;6,6;6,5
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;25;24;1;6,6;6,3;6,6
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;21;19;2;6,1;5,9;6,2
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;KL;Techniek;Elektrotechniek;10;9;1;6,8;6,4;6,7
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;KL;Techniek;Metaaltechniek;6;6;0;6,2;5,8;6,1
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;KL;Zorg & Welzijn;Verzorging;35;34;1;6,4;6,2;6,4
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VMBO;TL;;;60;59;1;6,9;6,8;6,8
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VWO;;;Cultuur en Maatschappij;9;6;3;6,6;5,6;6,3
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VWO;;;Economie en Maatschappij;11;11;0;6,9;6,5;6,7
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VWO;;;Natuur en Gezondheid;4;4;0;6,6;5,8;6,6
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VWO;;;Natuur en Techniek;2;2;0;7,6;6,9;7,5
17BI;0;OSG Schoonoord;ZEIST;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;9;9;0;7,2;7;7,3
17BI;2;Opb SGM Schoonoord;UTRECHTSE HEUVELRUG;Utrecht;VMBO;TL;;;44;43;1;6,5;6,3;6,5
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;HAVO;;;Cultuur en Maatschappij;22;18;4;6,4;6;6,2
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;HAVO;;;Economie en Maatschappij;41;35;6;6,3;6,2;6,3
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;8;5;3;6,4;5,7;6,1
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;HAVO;;;Natuur en Gezondheid;28;22;6;6,4;6,1;6,3
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;HAVO;;;Natuur en Techniek;6;6;0;6,4;6;6,3
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;11;10;1;6,6;6,3;6,5
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;TL;;;70;62;8;6,3;6,2;6,3
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VWO;;;Cultuur en Maatschappij;10;10;0;6,9;6,3;6,7
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VWO;;;Economie en Maatschappij;19;17;2;6,6;6;6,4
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;8;8;0;6,9;6,3;6,8
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VWO;;;Natuur en Gezondheid;11;11;0;7;6,4;6,8
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VWO;;;Natuur en Techniek;2;2;0;6,6;6,2;6,6
17BZ;0;SGM van de Capellen;ZWOLLE;Overijssel;VWO;;;Natuur en Techniek / Natuur en Gezondheid;21;19;2;7;6,5;6,9
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;BL;Economie;Consumptief Breed -ISP;10;9;1;6,7;6,9;6,8
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;BL;Techniek;Bouwbreed -ISP;7;7;0;6,3;6,7;6,4
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;BL;Techniek;Grafische Techniek;8;8;0;6,4;6,7;6,5
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;BL;Techniek;Instalektro -ISP;6;5;1;6,6;6,5;6,6
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;BL;Techniek;Voertuigentechniek;11;9;2;6,2;6,4;6,3
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;12;12;0;6,4;6,2;6,4
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;GL;Economie;Technologie Orientatie;2;2;0;6,9;6,1;6,7
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;GL;Techniek;Technologie Orientatie;3;3;0;7,3;7;7,2
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;2;2;0;6,6;6,1;6,3
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;KL;Economie;Consumptief Breed -ISP;7;6;1;6,2;6,3;6,2
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;KL;Techniek;Bouwbreed -ISP;2;2;0;5,9;6;6
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;KL;Techniek;Grafische Techniek;5;5;0;6,6;6,9;6,7
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;KL;Techniek;Instalektro -ISP;5;5;0;6,7;6,7;6,9
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;KL;Techniek;Voertuigentechniek;1;1;0;5,7;6,5;6
17BZ;1;SGM van de Capellen;ZWOLLE;Overijssel;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;17;17;0;6,5;6,3;6,4
17BZ;2;SGM van de Capellen;OLST-WIJHE;Overijssel;VMBO;TL;;;46;43;3;6,5;6,3;6,4
17BZ;3;SGM van de Capellen;ELBURG;Gelderland;VMBO;GL;Economie;Handel en Administratie -ISP;15;15;0;6,6;6;6,4
17BZ;3;SGM van de Capellen;ELBURG;Gelderland;VMBO;TL;;;25;23;2;6,6;6,3;6,5
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;HAVO;;;Natuur en Gezondheid;6;4;2;6,4;5,8;6,1
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;HAVO;;;Natuur en Techniek;4;4;0;6,7;5,8;6,3
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;VMBO;BL;Techniek;Bouwtechniek;5;5;0;6,4;6,8;6,7
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;VMBO;BL;Techniek;Elektrotechniek;17;17;0;6,4;6,7;6,6
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;VMBO;KL;Techniek;Bouwtechniek;3;3;0;6;6,2;6,1
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;VMBO;KL;Techniek;Elektrotechniek;11;11;0;6,3;6,4;6,4
17BZ;4;SGM van de Capellen;HARDENBERG;Overijssel;VMBO;TL;;;33;27;6;6,4;6;6,3
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;HAVO;;;Cultuur en Maatschappij;16;15;1;6,3;6,2;6,3
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;HAVO;;;Economie en Maatschappij;62;56;6;6,3;6,3;6,4
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;3;3;0;6,5;6,6;6,4
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;HAVO;;;Natuur en Gezondheid;24;18;6;6;6,1;6,2
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;HAVO;;;Natuur en Techniek;11;9;2;6;6,4;6,4
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;16;13;3;6,2;6,4;6,4
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;VMBO;TL;;;56;55;1;6,5;6,6;6,6
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;VWO;;;Cultuur en Maatschappij;1;1;0;6,6;6;6,3
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;VWO;;;Economie en Maatschappij;34;33;1;6,6;6,4;6,7
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;VWO;;;Natuur en Gezondheid;6;5;1;6,2;5,7;6,2
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;VWO;;;Natuur en Techniek;4;4;0;6,8;6,7;6,9
17CK;0;RSG Slingerbos/Levant;HARDERWIJK;Gelderland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;26;20;6;6,6;6,3;6,7
17CK;1;Reg Sgm 't Slingerbos;ZEEWOLDE;Flevoland;VMBO;TL;;;58;57;1;6,5;6,7;6,7
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;HAVO;;;Cultuur en Maatschappij;11;11;0;6,3;6;6,2
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;HAVO;;;Economie en Maatschappij;29;26;3;6,5;6;6,4
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;HAVO;;;Natuur en Gezondheid;3;2;1;6,4;5,7;6,2
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;5;5;0;6,6;6,1;6,6
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VMBO;TL;;;33;27;6;6,4;5,8;6,4
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VWO;;;Cultuur en Maatschappij;4;4;0;6,7;6,2;6,7
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VWO;;;Economie en Maatschappij;17;14;3;6,6;5,8;6,3
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;1;1;0;7,9;6,4;7,5
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VWO;;;Natuur en Gezondheid;5;5;0;6,8;5,8;6,6
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VWO;;;Natuur en Techniek;1;1;0;6,6;6,1;6,9
17CR;0;Einstein Lyceum;ROTTERDAM;Zuid-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;9;5;4;6,5;5,6;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;HAVO;;;Cultuur en Maatschappij;8;8;0;6,2;6,3;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;HAVO;;;Economie en Maatschappij;20;15;5;6,1;6;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;HAVO;;;Natuur en Gezondheid;14;13;1;6,1;6,2;6,4
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;HAVO;;;Natuur en Techniek;2;2;0;6,1;5,9;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;16;13;3;6,2;6,4;6,4
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;BL;Economie;Handel en Verkoop;1;1;0;6,5;6,3;6,8
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;BL;Techniek;Bouwtechniek;3;3;0;6;6,6;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;BL;Techniek;Voertuigentechniek;8;7;1;6,5;6,8;6,7
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;BL;Zorg & Welzijn;Verzorging;8;8;0;6,6;6,4;6,7
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;KL;Economie;Handel en Verkoop;10;9;1;6,5;6,2;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;KL;Techniek;Bouwtechniek;4;4;0;6,1;6,8;6,5
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;KL;Techniek;Techniek Breed -ISP;7;7;0;6,2;6,9;6,7
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;KL;Techniek;Voertuigentechniek;7;7;0;6,6;7;6,9
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;KL;Zorg & Welzijn;Verzorging;12;12;0;6,5;6,2;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VMBO;TL;;;58;54;4;6,6;6,4;6,5
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VWO;;;Cultuur en Maatschappij;4;3;1;6,6;6,2;6,6
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VWO;;;Economie en Maatschappij;12;12;0;6,7;6,1;6,6
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VWO;;;Natuur en Gezondheid;4;3;1;6,6;5,6;6,3
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VWO;;;Natuur en Techniek;8;7;1;6,4;6,1;6,4
17DD;0;rsg Wiringherlant;WIERINGERMEER;Noord-Holland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;15;13;2;6,8;6,4;6,8
17DN;0;SGM De Meergronden;ALMERE;Flevoland;HAVO;;;Cultuur en Maatschappij;20;14;6;6,3;6;6,3
17DN;0;SGM De Meergronden;ALMERE;Flevoland;HAVO;;;Economie en Maatschappij;40;33;7;6,5;6;6,4
17DN;0;SGM De Meergronden;ALMERE;Flevoland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;10;9;1;6,4;6;6,4
17DN;0;SGM De Meergronden;ALMERE;Flevoland;HAVO;;;Natuur en Gezondheid;8;8;0;6,6;7;6,8
17DN;0;SGM De Meergronden;ALMERE;Flevoland;HAVO;;;Natuur en Techniek;8;6;2;5,8;6,6;6,5
17DN;0;SGM De Meergronden;ALMERE;Flevoland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;11;7;4;5,8;6,5;6,3
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;BL;Economie;Handel en Administratie -ISP;8;8;0;6,9;6,6;6,8
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;BL;Techniek;Bouwtechniek;13;13;0;6,5;6,1;6,5
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;BL;Techniek;Voertuigentechniek;9;7;2;6,7;6,4;6,6
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;7;7;0;6,8;6,2;6,5
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;KL;Economie;Handel en Administratie -ISP;21;21;0;6,5;6,2;6,6
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;KL;Techniek;Bouwtechniek;7;6;1;6,3;6,2;6,4
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;KL;Techniek;Voertuigentechniek;10;10;0;6,5;6,4;6,4
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;15;14;1;6,6;6,2;6,4
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VMBO;TL;;;78;71;7;6,5;6;6,4
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VWO;;;Cultuur en Maatschappij;12;12;0;6,7;5,9;6,5
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VWO;;;Economie en Maatschappij;10;10;0;6,5;6,1;6,5
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;5;0;7,3;6,8;7,1
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VWO;;;Natuur en Gezondheid;9;8;1;6,6;5,8;6,6
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VWO;;;Natuur en Techniek;3;3;0;7,2;7,5;7,3
17DN;0;SGM De Meergronden;ALMERE;Flevoland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;15;13;2;6,8;6,6;6,9
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;HAVO;;;Cultuur en Maatschappij;17;14;3;6,6;5,9;6,4
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;HAVO;;;Economie en Maatschappij;67;54;13;6,3;5,9;6,2
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;5;0;6,3;5,8;6,1
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;HAVO;;;Natuur en Gezondheid;18;16;2;6,2;5,9;6,3
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;HAVO;;;Natuur en Techniek;3;2;1;6,3;5,8;6,1
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;25;21;4;6,3;6;6,3
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;23;23;0;6,8;6,6;6,8
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;12;12;0;6,7;6,5;6,7
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;24;22;2;6,4;6,1;6,3
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VMBO;KL;Intersect. programma;ICT -route;18;18;0;6,8;6,5;6,7
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;22;21;1;6,7;6,2;6,5
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VMBO;TL;;;105;96;9;6,6;6,2;6,5
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VWO;;;Cultuur en Maatschappij;5;5;0;6,8;5,8;6,6
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VWO;;;Economie en Maatschappij;28;22;6;6,5;5,7;6,4
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;3;3;0;7,5;7;7,4
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VWO;;;Natuur en Gezondheid;9;8;1;6,3;5,7;6,3
17GM;0;Oosterlicht College;NIEUWEGEIN;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;44;40;4;6,7;6,1;6,6
17GM;2;Oosterlicht College;VIANEN;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;6;6;0;7;7,5;7,2
17GM;2;Oosterlicht College;VIANEN;Utrecht;VMBO;BL;Zorg & Welzijn;Verzorging;16;16;0;6,4;6,4;6,4
17GM;2;Oosterlicht College;VIANEN;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;11;10;1;6,7;6;6,5
17GM;2;Oosterlicht College;VIANEN;Utrecht;VMBO;KL;Zorg & Welzijn;Verzorging;38;35;3;6,6;5,9;6,4
17GM;2;Oosterlicht College;VIANEN;Utrecht;VMBO;TL;;;51;48;3;6,6;6;6,4
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;HAVO;;;Cultuur en Maatschappij;14;12;2;6,4;6,2;6,5
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;HAVO;;;Economie en Maatschappij;44;39;5;6,4;6,3;6,5
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;16;15;1;6,6;6,3;6,6
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;HAVO;;;Natuur en Gezondheid;14;12;2;6,3;6,4;6,5
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;HAVO;;;Natuur en Techniek;8;8;0;6,7;7,2;7
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;27;23;4;6,3;6,5;6,5
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VMBO;TL;;;131;129;2;6,8;6,7;6,8
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VWO;;;Cultuur en Maatschappij;11;10;1;6,6;6,2;6,7
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VWO;;;Economie en Maatschappij;10;8;2;6,6;6,2;6,6
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;16;15;1;6,9;6,4;6,9
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VWO;;;Natuur en Gezondheid;10;8;2;6,4;6,1;6,5
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VWO;;;Natuur en Techniek;1;1;0;8;8,3;8,2
17GT;0;RK SGM St Ursula;LEUDAL;Limburg;VWO;;;Natuur en Techniek / Natuur en Gezondheid;35;34;1;6,9;6,6;6,9
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Economie;Handel en Administratie -ISP;1;1;0;7;7,7;7,2
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Techniek;Bouwbreed -ISP;4;4;0;6,7;6,1;6,5
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Techniek;Instalektro -ISP;1;1;0;6,7;6,9;6,8
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Techniek;Installatietechniek;2;2;0;7;7;7
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Techniek;Metaaltechniek;9;9;0;6,6;6,6;6,6
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Techniek;Metalectro -ISP;1;1;0;7,9;8,2;7,8
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Zorg & Welzijn;Verzorging;13;12;1;6,6;6,2;6,6
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;9;9;0;6,6;6,6;6,8
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;GL;Economie;Handel en Administratie -ISP;6;6;0;6,9;6,4;6,7
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;GL;Techniek;Bouwbreed -ISP;1;1;0;7;6,8;7,1
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;GL;Techniek;Instalektro -ISP;1;1;0;6,4;5,3;6,1
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;GL;Techniek;Metalectro -ISP;4;4;0;6,6;6,2;6,5
17GT;2;RK SGM St Ursula;LEUDAL;Limburg;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;10;10;0;6,5;6,1;6,4
