BEVOEGD GEZAG NUMMER;BEVOEGD GEZAG NAAM;GROEPERING;FUNCTIECATEGORIE;FUNCTIE;VOORZITTER;INGANSDATUM DIENSTVERBAND;EINDDATUM DIENSTVERBAND;OMVANG DIENSTVERBAND IN FTE;BELONING;BELASTBARE VASTE EN VARIABELE ONKOSTENVERGOEDING;VOORZIENING T.B.V. BELONING BETAAL OP TERMIJN;UITKERINGEN WEGENS BEËINDIGING V/H DIENSTVERBAND;MOTIVATIE OVERSCHRIJDING
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;J;1-1-2012;31-12-2013;;2.500;;;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Bestuurders;Bestuurder;N;1-10-2013;1-10-2017;0,50;12.961;;3.108;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;N;1-1-2011;31-10-2014;;1.500;;;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;N;1-1-2010;31-12-2013;;1.500;;;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;N;1-1-2013;31-12-2016;;1.500;;;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;N;1-1-2011;31-12-2014;;1.500;;;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;N;1-1-2012;31-12-2015;;1.500;;;;
41737;Stg. OVO Coevorden, Hardenberg;SSG4;Toezichthouders;Raad van Toezicht;N;1-1-2011;31-12-2013;;1.500;;;;
41738;Stg. Willem de Zwijger College;SSG4;Bestuurders;lid Centrale directie;N;1-1-2012;;0,90;82.698;;14.792;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Voorzitter;J;10-12-2007;;;1.500;;;;
41738;Stg. Willem de Zwijger College;SSG4;Bestuurders;lid Centrale directie;N;1-8-1976;;1,00;85.753;;14.335;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Secretaris;N;10-12-2007;;;1.200;;;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Penningmeester;N;10-12-2007;;;1.200;;;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Lid;N;10-12-2007;27-3-2013;;;;;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Lid;N;10-12-2007;;;600;;;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Lid;N;10-12-2007;;;600;;;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Lid;N;30-1-2013;;;600;;;;
41738;Stg. Willem de Zwijger College;SSG4;Toezichthouders;Lid;N;30-1-2013;;;600;;;;
41750;Stichting OSG Sevenwolden;SSG5;Bestuurders;Voorzitter college van bestuur (Vanaf 1-3-2013);J;1-10-2008;;1,00;109.585;;18.909;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Voorzitter raad van toezicht;J;1-9-2012;1-8-2016;;4.000;;;;
41750;Stichting OSG Sevenwolden;SSG5;Bestuurders;Voorzitter college van bestuur (tot 1-3-2013);J;1-5-2005;1-5-2013;1,00;37.497;;5.825;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Lid raad van toezicht;N;1-8-2013;1-8-2017;;2.500;;;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Vice-voorzitter, aandachtsveld onderwijskwaliteit;N;14-5-2012;1-8-2016;;2.500;;;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Secretaris raad van toezicht;N;1-8-2011;1-8-2015;;2.500;;;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Lid/Auditcie raad van toezicht;N;1-8-2013;1-8-2017;;2.500;;;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Auditcie raad van toezicht;N;1-1-2010;1-8-2014;;1.250;;;;
41750;Stichting OSG Sevenwolden;SSG5;Toezichthouders;Lid/Auditcie raad van toezicht;N;1-8-2013;1-8-2017;;1.250;;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Bestuurders;Directeur/bestuurder;N;1-8-2009;;1,07;88.555;;24.379;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Voorzitter RvT;J;22-11-2007;;;1.068;2.250;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Lid RvT;N;22-11-2007;31-3-2013;;421;215;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Lid RvT;N;22-11-2007;;;534;1.947;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Lid RvT;N;22-11-2007;;;512;1.863;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Lid RvT;N;22-11-2007;;;534;1.947;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Lid RvT;N;1-9-2013;;;;500;;;
41752;Stg. Burgemeest. Harmsmaschool;SSG1;Toezichthouders;Lid RvT;N;1-9-2013;;;;500;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Bestuurders;Voorzitter CvB;J;1-4-2003;1-8-2013;1,00;71.850;;13.369;180.000;
41789;Sticht. Gereform. Scholengroep;SSG4;Interim Bestuurder;Interim voorzitter CvB;J;1-1-2012;1-8-2013;;57.851;1.073;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Toezichthouders;Voorzitter;J;1-1-2013;;;3.500;;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Bestuurders;Voorzitter CvB;J;1-7-2013;;1,00;50.692;999;9.296;;
41789;Sticht. Gereform. Scholengroep;SSG4;Toezichthouders;Lid;N;18-10-2008;;;2.500;;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Toezichthouders;Lid;N;15-10-2009;15-10-2013;;2.500;;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Toezichthouders;Lid;N;18-10-2008;;;2.500;;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Toezichthouders;Lid;N;1-11-2013;;;;;;;
41789;Sticht. Gereform. Scholengroep;SSG4;Toezichthouders;Lid;N;13-10-2011;31-12-2013;;2.500;;;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Bestuurders;Voorzitter College van bestuur;J;16-10-2009;;1,00;119.678;;21.183;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Toezichthouders;voorzitter RvT, lid auditcomm.;J;20-9-2010;20-9-2014;;4.862;;;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Bestuurders;lid college van bestuur;N;1-3-2010;;1,00;99.433;;17.554;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Toezichthouders;lid RvT, lid remuneratiecomm;N;8-9-2008;8-9-2016;;3.387;;;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Toezichthouders;lid.RvT, lid remuneratiecomm.;N;12-3-2013;12-3-2017;;2.257;;;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Toezichthouders;lid RvT,;N;18-7-2005;18-7-2013;;4.824;;;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Toezichthouders;lid RvT, lid audit comm.;N;20-9-2010;20-9-2014;;3.387;;;;
41804;Stg. Het Stedel. Lyc. Enschede;SSG5;Toezichthouders;lid RvT;N;10-12-2013;10-12-2017;;;;;;
41815;Stichting Calvijn College;SSG4;Bestuurders;Voorzitter CvB;J;1-8-1984;;1,00;111.256;;19.913;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Voorzitter RvT;J;;;;3.750;;;;
41815;Stichting Calvijn College;SSG4;Bestuurders;Lid CvB;N;1-8-1981;;1,00;85.452;;17.196;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Secretaris RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41815;Stichting Calvijn College;SSG4;Toezichthouders;Lid RvT;N;;;;1.500;;;;
41830;Stichting Calandlyceum;SSG4;Bestuurders;Directeur/bestuurder;J;1-7-2011;;1,00;106.588;;18.660;;
41830;Stichting Calandlyceum;SSG4;Toezichthouders;Voorzitter R.v.Toezicht;J;28-9-2008;;;4.000;;;;
41830;Stichting Calandlyceum;SSG4;Toezichthouders;Lid R.v.Toezicht;N;28-9-2008;;;2.000;;;;
41830;Stichting Calandlyceum;SSG4;Toezichthouders;Lid R.v.Toezicht;N;28-9-2008;;;2.000;;;;
41830;Stichting Calandlyceum;SSG4;Toezichthouders;Lid R.v.Toezicht;N;28-9-2008;1-10-2013;;2.000;;;;
41830;Stichting Calandlyceum;SSG4;Toezichthouders;Lid R.v.Toezicht;N;28-9-2008;;;2.000;;;;
41836;Stichting AVOO;SSG4;Bestuurders;Voorzitter CvB;J;1-1-2013;1-4-2013;1,00;28.798;;4.368;;
41836;Stichting AVOO;SSG4;Interim Bestuurder;Voorzitter CvB;N;1-4-2013;1-9-2013;;51.562;;;;
41836;Stichting AVOO;SSG4;Toezichthouders;Voorzitter;N;;;;3.630;;;;
41836;Stichting AVOO;SSG4;Bestuurders;Voorzitter CvB;J;1-9-2013;;1,00;34.167;;6.554;;
41836;Stichting AVOO;SSG4;Toezichthouders;Lid;N;;;;1.500;;;;
41836;Stichting AVOO;SSG4;Toezichthouders;Lid;N;;;;1.500;;;;
41836;Stichting AVOO;SSG4;Toezichthouders;Lid;N;;;;1.500;;;;
41836;Stichting AVOO;SSG4;Toezichthouders;Lid;N;;;;1.815;;;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Bestuurders;College van Bestuur;J;1-8-1997;;1,00;116.986;;21.061;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Toezichthouders;Raad van Toezicht;J;;;;2.400;;;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Bestuurders;College van Bestuur;N;1-8-1977;;1,00;97.966;;17.474;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Toezichthouders;Raad van Toezicht;N;;;;1.500;;;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Toezichthouders;Raad van Toezicht;N;;;;1.500;;;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Toezichthouders;Raad van Toezicht;N;;;;1.500;;;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Toezichthouders;Raad van Toezicht;N;;;;1.500;;;;
41840;Stg. Prim./voortgez. onderwijs;SSG4;Toezichthouders;Raad van Toezicht;N;;;;1.500;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Bestuurders;Bestuurder;N;1-1-2008;;1,00;105.433;4.682;17.160;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;Voorzitter;J;;;;4.762;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;plv Voorzitter;J;;;;1.500;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;Lid;N;;;;1.500;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;Lid;N;;;;1.500;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;Lid;N;;;;3.013;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;Lid;N;;;;2.936;;;;
41859;Stichting O.S.G. Schoonoord;SSG4;Toezichthouders;Lid;N;;;;3.781;;;;
41864;Cambium College;SSG4;Bestuurders;Rector bestuurder;N;1-1-2013;31-12-2013;1,00;90.815;;15.284;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder - voorzitter;J;1-1-2013;31-12-2013;;606;;;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder - secretaris;N;1-1-2013;31-12-2013;;606;;;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder - penningmeester;N;1-1-2013;31-12-2013;;539;;;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2013;;472;;;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2013;;438;;;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2013;;472;;;;
41864;Cambium College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2013;;572;;;;
41865;Sticht. Regius College Schagen;SSG5;Bestuurders;Voorzitter;J;1-3-2009;;1,00;106.626;;17.669;;
41865;Sticht. Regius College Schagen;SSG5;Toezichthouders;Voorzitter;J;;;;3.000;;;;
41865;Sticht. Regius College Schagen;SSG5;Bestuurders;Lid;N;1-3-2009;;1,00;89.426;;14.282;;
41865;Sticht. Regius College Schagen;SSG5;Toezichthouders;Lid;N;;;;3.000;;;;
41865;Sticht. Regius College Schagen;SSG5;Toezichthouders;Lid;N;;;;1.500;;;;
41865;Sticht. Regius College Schagen;SSG5;Toezichthouders;Lid;N;;;;1.500;;;;
41865;Sticht. Regius College Schagen;SSG5;Toezichthouders;Lid;N;;;;1.500;;;;
41865;Sticht. Regius College Schagen;SSG5;Toezichthouders;Lid;N;;;;1.500;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Bestuurders;college van bestuur;J;10-7-2012;31-12-2013;1,00;101.773;5.013;12.533;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht;J;12-7-2012;10-7-2013;;2.088;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;12-7-2012;10-7-2013;;1.225;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;12-7-2012;10-7-2013;;1.225;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;12-7-2012;10-7-2013;;1.225;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;12-7-2012;;;2.450;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;12-7-2012;10-7-2013;;1.225;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht;J;11-7-2013;;;2.088;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;11-7-2013;;;1.225;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;11-7-2013;;;1.225;;;;
41867;Stg. Openb. Voortgez. Onderw.;SSG4;Toezichthouders;raad van toezicht lid;N;11-7-2013;;;1.225;;;;
41883;Stichting Atlas College;SSG4;Bestuurders;CvB;J;1-10-2005;1-6-2013;1,00;133.382;3.608;20.895;;
41883;Stichting Atlas College;SSG4;Toezichthouders;RvT;N;1-1-2013;1-11-2013;;2.187;;;;
41883;Stichting Atlas College;SSG4;Bestuurders;CvB;N;16-1-2005;;1,00;105.313;;16.417;;
41883;Stichting Atlas College;SSG4;Toezichthouders;RvT;J;1-1-2013;;;8.067;;;;
41883;Stichting Atlas College;SSG4;Bestuurders;CvB;J;1-5-2013;;1,00;82.372;;13.706;;
41883;Stichting Atlas College;SSG4;Toezichthouders;RvT;N;1-1-2013;;;3.630;;;;
41883;Stichting Atlas College;SSG4;Toezichthouders;RvT;N;1-1-2013;;;1.634;;;;
41883;Stichting Atlas College;SSG4;Toezichthouders;Rvt;N;1-8-2013;;;726;;;;
41883;Stichting Atlas College;SSG4;Toezichthouders;Rvt;N;1-11-2013;;;;;;;
41889;Stichting Esdal College;SSG4;Bestuurders;Directeur/Bestuurder;N;1-5-2005;;1,00;105.104;;18.172;;
41889;Stichting Esdal College;SSG4;Toezichthouders;Toezichthouder;J;1-1-2010;;;3.630;;;;
41889;Stichting Esdal College;SSG4;Bestuurders;Directeur Personeel, Financiën en Beheer;N;1-9-2010;;1,00;101.211;;16.542;;
41889;Stichting Esdal College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2010;;;1.815;;;;
41889;Stichting Esdal College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2010;;;1.500;;;;
41889;Stichting Esdal College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2010;;;1.500;;;;
41889;Stichting Esdal College;SSG4;Toezichthouders;Toezichthouder;N;1-7-2010;;;1.815;;;;
41897;Stg VO De Vechtstreek;SSG5;Bestuurders;Bestuurder;N;1-3-2010;;0,80;77.638;2.087;20.664;;
41897;Stg VO De Vechtstreek;SSG5;Toezichthouders;Voorzitter RvT;J;1-8-2012;;;;;;;
41897;Stg VO De Vechtstreek;SSG5;Toezichthouders;Lid RvT;N;1-1-2010;;;2.520;;;;
41897;Stg VO De Vechtstreek;SSG5;Toezichthouders;Lid RvT;N;1-1-2010;;;;;;;
41897;Stg VO De Vechtstreek;SSG5;Toezichthouders;Lid RvT;N;1-1-2010;;;2.083;;;;
41897;Stg VO De Vechtstreek;SSG5;Toezichthouders;Lid RvT;N;1-1-2013;;;2.083;;;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Bestuurders;voorzitter college van bestuur;J;1-8-2011;;1,00;119.223;7.200;;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Toezichthouders;voorzitter raad van toezicht;J;14-2-2012;;;6.000;;;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Bestuurders;lid college van bestuur;N;1-8-2011;;1,00;101.448;7.200;7.237;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Toezichthouders;lid raad van toezicht;N;14-2-2012;;;4.000;;;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Toezichthouders;lid raad van toezicht;N;14-2-2012;;;4.000;;;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Toezichthouders;lid raad van toezicht;N;14-2-2012;;;4.000;;;;
42356;Stg. Prot. Chr. VO Gem. B'veld;SSG3;Toezichthouders;lid raad van toezicht;N;14-2-2012;;;4.000;;;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Bestuurders;Voorzitter College van Bestuur / rector;J;1-2-2002;31-7-2013;1,00;54.753;;9.669;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Interim Bestuurder;Lid College van Bestuur / rector;N;1-8-2013;30-9-2013;1,00;15.014;;;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Toezichthouders;Voorzitter Raad van Toezicht;J;1-1-2010;;;;;;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Bestuurders;Lid College van Bestuur / rector;N;1-3-2006;31-7-2013;1,00;50.781;;8.878;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Toezichthouders;Lid Raad van Toezicht;N;1-1-2012;;;2.384;;;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Bestuurders;Voorzitter College van Bestuur / rector;J;1-8-2013;;1,00;37.459;;6.342;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Toezichthouders;Lid Raad van Toezicht;N;1-1-2012;;;1.590;;;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Bestuurders;Lid College van Bestuur / rector;N;1-10-2013;;0,88;20.567;;3.435;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Toezichthouders;Lid Raad van Toezicht;N;1-1-2010;;;2.585;;;;
42505;Sticht. Stedel. Gymn. Leiden;SSG2;Toezichthouders;Lid Raad van Toezicht;N;1-5-2013;;;;;;;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Bestuurders;directeur-bestuurder;J;1-1-2013;1-11-2013;1,00;62.442;;17.255;73.485;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Interim Bestuurder;directeur-bestuurder;J;1-7-2013;;1,00;89.125;;;;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Toezichthouders;Voorzitter raad van toezicht;J;4-12-2009;;;3.129;;;;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Toezichthouders;lid raad van toezicht;N;4-12-2009;;;750;;;;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Toezichthouders;lid raad van toezicht;N;4-12-2009;;;750;;;;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Toezichthouders;lid raad van toezicht;N;4-12-2009;;;1.000;;;;
42506;St. Sch.gr. L. Da Vinci Leiden;SSG5;Toezichthouders;lid raad van toezicht;N;25-6-2013;;;2.000;;;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Bestuurders;rector;N;1-1-2010;;1,00;107.507;;17.474;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Toezichthouders;voorzitter;N;1-1-2004;1-1-2016;;1.000;;;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Bestuurders;conrector;N;1-1-2010;;1,00;82.599;;13.652;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Toezichthouders;penningmeester;N;1-1-2005;1-1-2017;;1.000;;;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Toezichthouders;algemeen lid;N;1-1-2012;;;1.000;;;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Toezichthouders;algemeen lid;N;9-12-2010;9-12-2014;;1.000;;;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Toezichthouders;algemeen lid;N;24-2-2011;;;1.000;;;;
42507;Stg. Kath. Voortg. Ond. R'dam;SSG2;Toezichthouders;algemeen lid;N;11-2-2010;;;1.000;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;voorzitter;J;4-12-2009;;;1.500;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;secretaris;N;4-12-2009;;;1.500;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;penningmeester;N;4-12-2009;;;500;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;bestuurslid;N;4-12-2009;;;1.000;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;bestuurslid;N;25-1-2012;;;1.000;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;bestuurslid;N;1-1-2012;;;1.000;;;;
42508;St. Openb. Vg. Ond. Vlagtwedde;SSG4;Toezichthouders;bestuurslid;N;1-11-2012;;;1.000;;;;
42509;Staring College;SSG4;Bestuurders;Bestuurder;N;1-1-2001;;1,00;92.496;;15.657;;
42509;Staring College;SSG4;Toezichthouders;Voorzitter;J;1-4-2006;1-1-2016;;1.400;;;;
42509;Staring College;SSG4;Toezichthouders;Vicevoorzitter;N;1-1-2008;1-1-2017;;1.400;;;;
42509;Staring College;SSG4;Toezichthouders;Lid;N;1-1-2009;1-1-2018;;1.400;;;;
42509;Staring College;SSG4;Toezichthouders;Lid;N;1-1-2010;1-1-2015;;1.400;;;;
42509;Staring College;SSG4;Toezichthouders;Lid;N;1-1-2011;1-1-2014;;1.400;;;;
42510;Stichting O2G2;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-1-2010;31-12-2013;1,00;142.000;;38.000;75.000;
42510;Stichting O2G2;SSG5;Interim Bestuurder;Interim Voorzitter College van Bestuur;J;1-1-2013;;0,70;149.000;;;;
42510;Stichting O2G2;SSG5;Toezichthouders;Voorzitter Raad van Toezicht;J;;;;9.000;;;;
42510;Stichting O2G2;SSG5;Bestuurders;Lid College van Bestuur;N;1-2-2012;31-1-2014;1,00;124.000;;35.000;;
42510;Stichting O2G2;SSG5;Toezichthouders;Lid Raad van Toezicht;N;;;;6.000;;;;
42510;Stichting O2G2;SSG5;Toezichthouders;Lid Raad van Toezicht;N;;;;6.000;;;;
42510;Stichting O2G2;SSG5;Toezichthouders;Lid Raad van Toezicht;N;;;;4.500;;;;
42510;Stichting O2G2;SSG5;Toezichthouders;Lid Raad van Toezicht;N;;;;6.000;;;;
42510;Stichting O2G2;SSG5;Toezichthouders;Lid Raad van Toezicht;N;;;;6.000;;;;
42510;Stichting O2G2;SSG5;Toezichthouders;Lid Raad van Toezicht;N;;;;6.000;;;;
42529;Stg. Openb. Voortgezet Onderw.;SSG4;Bestuurders;rector/algemeen bestuurder;N;1-3-2011;;1,00;86.862;4.192;17.822;;
42529;Stg. Openb. Voortgezet Onderw.;SSG4;Toezichthouders;voorzitter;J;1-8-2010;;;1.500;;;;
42529;Stg. Openb. Voortgezet Onderw.;SSG4;Toezichthouders;secretaris;N;1-8-2010;;;1.500;;;;
42529;Stg. Openb. Voortgezet Onderw.;SSG4;Toezichthouders;lid;N;1-8-2010;;;1.500;;;;
42529;Stg. Openb. Voortgezet Onderw.;SSG4;Toezichthouders;lid;N;1-8-2012;;;1.500;;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Rector;N;;;1,00;85.926;1.776;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Penningmeester;N;;;;600;;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Lid;N;;;;1.500;;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Lid;N;;;;1.500;;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Lid;N;;;;1.500;;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Lid;N;;;;1.500;;;;
42530;St. Openb. Voortg. Ond. A'veen;SSG3;Bestuurders;Lid;N;;;;1.500;;;;
42532;STOVOD;SSG4;Bestuurders;Rector;N;;;1,00;85.937;;;;
42532;STOVOD;SSG4;Toezichthouders;Bestuurslid;N;1-8-2010;;;;1.070;;;
42532;STOVOD;SSG4;Bestuurders;Voorzitter en lid dagelijks bestuur;J;1-8-2010;;;;1.500;;;
42532;STOVOD;SSG4;Toezichthouders;Bestuurslid;N;1-8-2010;;;;1.070;;;
42532;STOVOD;SSG4;Bestuurders;Lid dagelijks bestuur;N;1-8-2010;;;;1.500;;;
42532;STOVOD;SSG4;Toezichthouders;Bestuurslid;N;1-8-2010;;;;1.070;;;
42532;STOVOD;SSG4;Bestuurders;Vice voorzitter en lid dagelijksbestuur;N;1-8-2010;;;;1.500;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Bestuurders;Alg.Directeur/Bestuurder;J;;;1,00;99.432;519;18.913;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;;1-3-2013;;;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;;1-2-2013;;;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;;;;1.725;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;;;;1.725;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;;;;1.725;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;voorzitter RvT;J;;;;3.450;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;;;;1.725;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid  RvT;N;1-9-2013;;;575;;;;
42534;Stg. dr. Aletta Jacobs College;SSG4;Toezichthouders;lid RvT;N;1-9-2013;;;575;;;;
